Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
LAKEWORTH TEXAS,1,54,32.0,10.0,513.0,136.0,47.0,60.0,,97.0,110.0,123.0,150.0,171.0,236.0,92.7,7,,Lakeworth Village,175.0,72.2,low_confidence,False,False
LAKEWORTH TEXAS,1,55,35.0,32.0,608.0,145.0,47.0,62.0,85.0,110.0,126.0,136.0,152.0,171.0,278.0,94.9,7,,Lakeworth Village,175.0,72.2,low_confidence,False,False
LAKEWORTH TEXAS,1,53 55,68.0,10.0,608.0,140.0,47.0,63.0,81.0,100.0,116.0,133.0,151.0,168.0,236.0,94.3,7,,Lakeworth Village,175.0,72.2,low_confidence,True,False
HOUSTON TEXAS,1,53,11.0,38.0,301.0,168.0,40.0,76.0,105.0,145.0,181.0,191.0,201.0,236.0,278.0,94.4,7,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,54,56.0,53.0,399.0,133.0,66.0,72.0,84.0,95.0,108.0,123.0,141.0,201.0,236.0,93.1,7,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,55,61.0,56.0,292.0,138.0,77.0,86.0,96.0,107.0,118.0,130.0,145.0,186.0,250.0,94.8,7,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,,56,36.0,45.0,635.0,126.0,65.0,76.0,89.0,99.0,110.0,119.0,130.0,155.0,1721.0,93.8,7,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,1,53 56,164.0,38.0,635.0,136.0,68.0,80.0,91.0,103.0,114.0,126.0,147.0,184.0,236.0,93.6,7,,Houston,177.0,96.2,high_confidence,True,False
HOUSTON TEXAS,2,57,26.0,14.0,252.0,135.0,60.0,89.0,110.0,119.0,132.0,145.0,158.0,179.0,194.0,93.9,7,,Houston,178.0,96.2,high_confidence,False,False
HOUSTON TEXAS,,53 57,190.0,14.0,635.0,136.0,67.0,80.0,93.0,105.0,116.0,130.0,150.0,182.0,233.0,94.2,7,,Houston,177.0,91.7,high_confidence,True,False
BELLAIRE TEXAS,1,53,2.0,74.0,241.0,157.0,,,76.0,76.0,76.0,76.0,76.0,278.0,278.0,94.5,7,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,54,22.0,36.0,246.0,136.0,3.0,97.0,110.0,115.0,120.0,145.0,155.0,171.0,219.0,93.1,7,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,55,34.0,56.0,341.0,146.0,83.0,101.0,110.0,119.0,129.0,145.0,162.0,179.0,257.0,95.1,7,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,,56,7.0,67.0,508.0,195.0,71.0,71.0,76.0,89.0,105.0,105.0,171.0,385.0,385.0,91.0,7,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,53 56,65.0,36.0,508.0,148.0,79.0,94.0,107.0,115.0,123.0,147.0,162.0,183.0,257.0,90.8,7,,Bellaire,179.0,92.3,high_confidence,True,False
DALLAS TEXAS,1,57,25.0,18.0,243.0,119.0,44.0,71.0,93.0,101.0,114.0,123.0,152.0,165.0,201.0,93.1,7,,Dallas,172.0,90.9,high_confidence,False,False
SAN ANTONIO TEXAS,1,57,26.0,28.0,630.0,135.0,60.0,68.0,76.0,97.0,114.0,130.0,145.0,171.0,201.0,94.5,7,,San Antonio,180.0,93.8,high_confidence,False,False
EL PASO TEXAS,1,57,28.0,82.0,613.0,215.0,105.0,119.0,134.0,158.0,181.0,219.0,278.0,298.0,327.0,92.6,7,,El Paso,173.0,91.7,high_confidence,False,False
CORPUS CHRISTI TEXAS,1,57,26.0,35.0,173.0,68.0,42.0,47.0,55.0,,63.0,69.0,74.0,83.0,,93.9,7,,Corpus Christi,171.0,94.7,high_confidence,False,False
DENVER COL,,54,26.0,52.0,215.0,119.0,65.0,853.0,,102.0,114.0,126.0,132.0,142.0,186.0,90.1,7,,Denver,182.0,95.2,high_confidence,False,False
DENVER COL,1,55,52.0,37.0,,158.0,76.0,91.0,101.0,116.0,140.0,157.0,171.0,227.0,303.0,93.4,7,,Denver,182.0,95.2,high_confidence,False,False
IDAHO FALLS,1,56,40.0,37.0,,18121.0,89.0,114.0,127.0,145.0,166.0,186.0,207.0,230.0,294.0,89.1,7,,Sioux Falls,159.0,72.7,low_confidence,False,False
IDAHO FALLS,1,57,25.0,15.0,264.0,134.0,83.0,94.0,109.0,116.0,127.0,136.0,154.0,,219.0,94.8,7,,Sioux Falls,159.0,72.7,low_confidence,False,False
IDAHO FALLS,1,54 57,1435.0,15.0,593.0,153.0,76.0,94.0,107.0,119.0,135.0,151.0,173.0,206.0,257.0,92.8,7,,Sioux Falls,159.0,72.7,low_confidence,True,False
BOISE IDAHO,,,34.0,48.0,207.0,118.0,68.0,79.0,89.0,102.0,110.0,118.0,132.0,145.0,191.0,88.6,7,,Boise,183.0,100.0,exact,False,False
HELENA MONTANA,1,57,25.0,17.0,466.0,109.0,25.0,34.0,40.0,62.0,85.0,105.0,129.0,140.0,236.0,94.2,7,,Helena,184.0,88.0,high_confidence,False,False
SALT LAKE CITY UTAH,2,53,2.0,99.0,207.0,153.0,,,105.0,105.0,105.0,105.0,105.0,236.0,236.0,92.8,7,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,2,54,29.0,54.0,1070.0,196.0,69.0,83.0,94.0,102.0,117.0,134.0,181.0,303.0,419.0,94.5,7,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,2,,45.0,74.0,425.0,195.0,117.0,134.0,151.0,162.0,176.0,187.0,201.0,278.0,327.0,92.8,7,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,2,56,29.0,80.0,395.0,163.0,95.0,105.0,114.0,123.0,136.0,145.0,165.0,201.0,327.0,93.7,7,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,2,57,24.0,68.0,267.0,132.0,80.0,94.0,105.0,119.0,127.0,136.0,150.0,161.0,186.0,93.5,7,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,2,53 57,129.0,54.0,1070.0,176.0,87.0,101.0,115.0,130.0,146.0,163.0,183.0,215.0,321.0,94.7,7,,Salt Lake City,185.0,100.0,exact,True,False
CHEYENNE WYO,1,57,27.0,22.0,130.0,56.0,29.0,32.0,47.0,,55.0,58.0,63.0,71.0,76.0,93.6,7,,Cheyenne,186.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,53,10.0,54.0,15914.0,358.0,55.0,123.0,130.0,138.0,145.0,201.0,236.0,278.0,737.0,92.6,7,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,,48.0,38.0,3112.0,345.0,63.0,105.0,145.0,176.0,201.0,261.0,366.0,436.0,627.0,92.4,7,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,55,34.0,22.0,703.0,237.0,44.0,71.0,89.0,105.0,145.0,257.0,327.0,385.0,655.0,94.1,7,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,57,23.0,40.0,338.0,182.0,40.0,62.0,76.0,154.0,213.0,236.0,264.0,294.0,346.0,94.1,7,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,53 57,115.0,22.0,3112.0,282.0,57.0,76.0,117.0,152.0,194.0,247.0,306.0,379.0,627.0,93.5,7,,Anchorage,187.0,100.0,exact,True,False
ANCHORAGE ALASKA,2,55,5.0,106.0,184.0,142.0,114.0,114.0,123.0,123.0,145.0,145.0,186.0,186.0,201.0,94.8,7,,Anchorage,188.0,100.0,exact,False,False
ANCHORAGE ALASKA,2,57,,45.0,306.0,151.0,47.0,47.0,65.0,105.0,145.0,145.0,171.0,303.0,303.0,91.0,7,,Anchorage,188.0,100.0,exact,False,False
ANCHORAGE ALASKA,2,57,12.0,45.0,306.0,147.0,47.0,65.0,114.0,123.0,134.0,145.0,171.0,201.0,303.0,93.9,7,,Anchorage,188.0,100.0,exact,False,False
ANCHORAGE ALASKA,,53,10.0,54.0,1591.0,358.0,55.0,123.0,130.0,138.0,145.0,201.0,236.0,278.0,737.0,91.9,7,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,54,48.0,38.0,3112.0,345.0,63.0,105.0,145.0,176.0,201.0,261.0,366.0,436.0,627.0,94.9,7,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,55,39.0,22.0,703.0,224.0,47.0,76.0,97.0,117.0,145.0,191.0,294.0,366.0,533.0,94.9,7,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,57,30.0,40.0,338.0,175.0,47.0,60.0,76.0,145.0,165.0,224.0,264.0,298.0,327.0,95.4,7,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,53 57,127.0,22.0,3112.0,269.0,57.0,76.0,112.0,145.0,183.0,236.0,289.0,366.0,513.0,94.1,7,,Anchorage,187.0,100.0,exact,True,False
PHOENIX ARIZ,1,57,26.0,119.0,488.0,246.0,134.0,150.0,166.0,201.0,227.0,257.0,278.0,327.0,419.0,91.6,7,,Phoenix,189.0,100.0,exact,False,False
LOS ANGELES CALIF,1,54,17.0,157.0,372.0,284.0,201.0,213.0,236.0,264.0,290.0,303.0,327.0,350.0,362.0,93.5,7,,Los Angeles,195.0,100.0,exact,False,False
LOS ANGELES CALIF,2,54,,109.0,162.0,134.0,,123.0,123.0,123.0,145.0,145.0,145.0,145.0,,94.7,7,,Los Angeles,196.0,100.0,exact,False,False
LOS ANGELES CALIF,3,57,24.0,89.0,361.0,218.0,97.0,134.0,158.0,191.0,219.0,250.0,288.0,307.0,346.0,92.7,7,,Los Angeles,197.0,100.0,exact,False,False
LOS ANGELES CALIF,,54,20.0,109.0,372.0,262.0,145.0,171.0,213.0,236.0,264.0,290.0,315.0,339.0,362.0,93.9,7,,Los Angeles,195.0,100.0,exact,False,False
LOS ANGELES CALIF,,57,24.0,89.0,361.0,218.0,97.0,134.0,158.0,191.0,219.0,250.0,288.0,307.0,346.0,94.8,7,,Los Angeles,195.0,100.0,exact,False,False
LOS ANGELES CALIF,,54 57,44.0,89.0,372.0,238.0,114.0,152.0,179.0,215.0,243.0,271.0,300.0,322.0,356.0,93.3,7,,Los Angeles,195.0,100.0,exact,True,False
SAN FRANCISCO CALIF,1,55,18.0,30.0,142.0,73.0,32.0,40.0,47.0,55.0,65.0,80.0,89.0,97.0,130.0,93.1,7,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,1,56,31.0,11.0,177.0,66.0,21.0,34.0,45.0,,65.0,73.0,81.0,89.0,114.0,90.2,7,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,1,55 56,49.0,11.0,177.0,69.0,29.0,37.0,47.0,54.0,65.0,74.0,83.0,93.0,123.0,92.8,7,,San Francisco,204.0,100.0,exact,True,False
SAN FRANCISCO CALIF,2,,31.0,42.0,,719.0,44.0,48.0,52.0,58.0,69.0,79.0,89.0,105.0,145.0,93.8,7,,San Francisco,205.0,100.0,exact,False,False
SAN FRANCISCO CALIF,,55 57,80.0,11.0,211.0,73.0,33.0,44.0,50.0,55.0,65.0,76.0,85.0,98.0,127.0,92.5,7,,San Francisco,204.0,100.0,exact,True,False
PASADENA CALIF,1,53,7.0,,991.0,364.0,76.0,76.0,145.0,278.0,327.0,327.0,385.0,453.0,453.0,94.1,8,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,54,27.0,,598.0,2.0,89.0,105.0,152.0,171.0,189.0,201.0,227.0,264.0,385.0,91.3,8,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,55,41.0,,387.0,154.0,65.0,100.0,116.0,129.0,142.0,165.0,189.0,210.0,227.0,92.6,8,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,56,46.0,42.0,574.0,195.0,94.0,,145.0,158.0,175.0,194.0,213.0,257.0,327.0,93.1,8,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,57,24.0,64.0,269.0,143.0,80.0,105.0,112.0,123.0,145.0,158.0,176.0,186.0,201.0,94.4,8,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,53 57,145.0,41.0,991.0,187.0,83.0,108.0,129.0,146.0,166.0,184.0,203.0,229.0,315.0,93.9,8,,Pasadena,199.0,100.0,exact,True,False
BERKELEY CALIF,1,54,32.0,31.0,298.0,93.0,41.0,45.0,51.0,58.0,71.0,81.0,89.0,123.0,236.0,92.2,8,,Berkeley,191.0,100.0,exact,False,False
BERKELEY CALIF,1,55,49.0,36.0,247.0,95.0,47.0,59.0,67.0,76.0,83.0,89.0,105.0,132.0,162.0,94.6,8,,Berkeley,191.0,100.0,exact,False,False
BERKELEY CALIF,1,54 55,81.0,31.0,298.0,94.0,44.0,51.0,60.0,69.0,80.0,87.0,103.0,130.0,171.0,92.9,8,,Berkeley,191.0,100.0,exact,True,False
SAN JOSE CALIF,1,54,30.0,37.0,231.0,108.0,44.0,65.0,80.0,93.0,105.0,113.0,120.0,138.0,186.0,95.3,8,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,55,50.0,25.0,299.0,119.0,47.0,73.0,82.0,89.0,102.0,123.0,152.0,171.0,201.0,94.3,8,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,56,43.0,21.0,356.0,156.0,76.0,108.0,118.0,129.0,145.0,162.0,181.0,201.0,236.0,94.6,8,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,57,25.0,27.0,221.0,118.0,34.0,93.0,105.0,110.0,118.0,123.0,145.0,162.0,201.0,94.4,8,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,57,148.0,,356.0,127.0,55.0,79.0,93.0,106.0,117.0,133.0,154.0,177.0,210.0,92.3,8,,San Jose,206.0,100.0,exact,False,False
SAN LEANDRO CALIF,1,55,74.0,52.0,623.0,166.0,89.0,111.0,120.0,134.0,147.0,,174.0,198.0,268.0,92.6,8,,San Leandro,207.0,100.0,exact,False,False
SAN LEANDRO CALIF,1,56,41.0,34.0,286.0,137.0,35.0,97.0,112.0,127.0,145.0,157.0,168.0,184.0,201.0,90.7,8,,San Leandro,207.0,100.0,exact,False,False
SAN LEANDRO CALIF,1,55 56,1215.0,34.0,623.0,156.0,6.0,107.0,119.0,132.0,146.0,158.0,171.0,192.0,236.0,93.1,8,,San Leandro,207.0,100.0,exact,True,False
SAN DIEGO CALIF,1,57,26.0,,,,52.0,60.0,76.0,80.0,87.0,97.0,105.0,145.0,162.0,93.4,8,,San Diego,203.0,100.0,exact,False,False
BURBANK CALIF,1,,26.0,41.0,433.0,180.0,89.0,100.0,123.0,145.0,165.0,183.0,195.0,236.0,311.0,93.8,8,,BURBANK CALIF,,,skip,False,False
SAN BERNARDINO CALIF,,57,23.0,35.0,470.0,235.0,89.0,134.0,158.0,181.0,257.0,286.0,303.0,319.0,,92.9,8,,San Bernardino,202.0,100.0,exact,False,False
HONOLULU HAWAII,1,56,23.0,23.0,82.0,38.0,25.0,28.0,30.0,31.0,33.0,36.0,39.0,44.0,55.0,94.1,8,,Honolulu,209.0,100.0,exact,False,False
HONOLULU HAWAII,1,57,28.0,30.0,87.0,45.0,31.0,33.0,35.0,36.0,38.0,40.0,47.0,55.0,76.0,94.9,8,,Honolulu,209.0,100.0,exact,False,False
HONOLULU HAWAII,1,56 57,,23.0,87.0,42.0,28.0,30.0,32.0,34.0,37.0,39.0,43.0,51.0,71.0,92.9,8,,Honolulu,209.0,100.0,exact,True,False
HONOLULU HAWAII,2,56,,20.0,37.0,28.0,21.0,25.0,26.0,26.0,28.0,28.0,29.0,32.0,34.0,92.5,8,,Honolulu,210.0,100.0,exact,False,False
HONOLULU HAWAII,,56,34.0,20.0,82.0,34.0,24.0,26.0,27.0,29.0,31.0,32.0,35.0,39.0,,92.8,8,,Honolulu,209.0,100.0,exact,False,False
HONOLULU HAWAII,,57,28.0,30.0,87.0,45.0,31.0,33.0,35.0,36.0,38.0,40.0,47.0,55.0,76.0,91.4,8,,Honolulu,209.0,100.0,exact,False,False
HONOLULU HAWAII,,56 57,62.0,20.0,87.0,39.0,26.0,28.0,31.0,32.0,34.0,37.0,39.0,47.0,65.0,95.6,8,,Honolulu,209.0,100.0,exact,True,False
LAS VEGAS NEVADA,1,57,27.0,54.0,468.0,164.0,114.0,123.0,131.0,140.0,149.0,156.0,167.0,191.0,250.0,93.2,8,,Las Vegas,211.0,89.7,high_confidence,False,False
PORTLAND OREGON,1,53,17.0,35.0,349.0,150.0,55.0,65.0,89.0,105.0,123.0,158.0,186.0,257.0,278.0,94.4,8,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,54,36.0,34.0,377.0,136.0,55.0,76.0,89.0,97.0,,145.0,156.0,171.0,201.0,95.1,8,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,55,67.0,26.0,210.0,105.0,57.0,69.0,81.0,92.0,101.0,110.0,,140.0,175.0,94.9,8,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,56,30.0,,343.0,22.0,40.0,60.0,76.0,93.0,105.0,114.0,123.0,171.0,224.0,93.4,8,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,57,26.0,32.0,315.0,98.0,38.0,42.0,60.0,68.0,76.0,105.0,117.0,1364.0,,90.6,8,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,53 57,176.0,26.0,377.0,118.0,46.0,66.0,79.0,91.0,102.0,115.0,,162.0,197.0,92.5,8,,Portland,212.0,93.3,high_confidence,True,False
PORTLAND OREGON,2,54,30.0,65.0,428.0,176.0,89.0,97.0,105.0,,145.0,171.0,194.0,236.0,327.0,92.6,8,,Portland,213.0,93.3,high_confidence,False,False
PORTLAND OREGON,2,55,26.0,68.0,205.0,134.0,76.0,95.0,105.0,123.0,145.0,154.0,159.0,168.0,,94.7,8,,Portland,213.0,93.3,high_confidence,False,False
PORTLAND OREGON,2,56,13.0,58.0,384.0,145.0,60.0,69.0,72.0,76.0,123.0,134.0,145.0,236.0,278.0,94.3,8,,Portland,213.0,93.3,high_confidence,False,False
PORTLAND OREGON,2,54 56,69.0,58.0,428.0,154.0,71.0,92.0,102.0,125.0,141.0,154.0,169.0,197.0,257.0,93.6,8,,Portland,213.0,93.3,high_confidence,True,False
PORTLAND OREGON,3,53,1.0,249.0,249.0,249.0,,,,,278.0,278.0,278.0,278.0,278.0,92.7,8,,Portland,214.0,93.3,high_confidence,False,False
PORTLAND OREGON,3,54,6.0,35.0,166.0,74.0,37.0,37.0,40.0,40.0,47.0,76.0,76.0,105.0,105.0,94.3,8,,Portland,214.0,93.3,high_confidence,False,False
PORTLAND OREGON,3,53 54,7.0,35.0,249.0,99.0,37.0,37.0,40.0,47.0,76.0,76.0,105.0,171.0,171.0,94.8,8,,Portland,214.0,93.3,high_confidence,True,False
PORTLAND OREGON,4,54,,147.0,632.0,382.0,171.0,,236.0,327.0,419.0,453.0,480.0,506.0,533.0,92.5,8,,Portland,215.0,93.3,high_confidence,False,False
PORTLAND OREGON,5,54,10.0,188.0,418.0,267.0,177.0,,189.0,195.0,201.0,303.0,327.0,356.0,,93.1,8,,Portland,216.0,93.3,high_confidence,False,False
PORTLAND OREGON,6,55,6.0,58.0,151.0,97.0,60.0,60.0,65.0,65.0,76.0,89.0,,158.0,158.0,87.5,8,,Portland,217.0,93.3,high_confidence,False,False
PORTLAND OREGON,,53,18.0,35.0,349.0,156.0,,83.0,89.0,105.0,123.0,171.0,201.0,250.0,278.0,93.6,8,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,54,92.0,34.0,632.0,186.0,67.0,89.0,101.0,129.0,154.0,173.0,194.0,294.0,396.0,94.4,8,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,,99.0,26.0,210.0,112.0,61.0,73.0,86.0,97.0,106.0,119.0,137.0,156.0,,93.4,8,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,56,43.0,27.0,384.0,129.0,47.0,65.0,74.0,89.0,108.0,118.0,138.0,201.0,257.0,94.4,8,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,57,26.0,32.0,315.0,98.0,38.0,42.0,60.0,68.0,76.0,105.0,117.0,134.0,145.0,93.8,8,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,53,278.0,26.0,632.0,141.0,56.0,721.0,,99.0,114.0,,160.0,187.0,266.0,92.5,8,,Portland,212.0,88.9,high_confidence,False,False
SEATTLE WASH,1,57,25.0,41.0,446.0,124.0,51.0,60.0,,108.0,117.0,123.0,140.0,154.0,201.0,92.3,8,,Seattle,218.0,100.0,exact,False,False
