Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Avg_Confidence,Page_Num
,1,57,25,26,264,105,46,51,71,78,96,101,138,159,183,,,90.9,36
,1,55,92,17,424,132,53,70,83,96,110,127,146,176,243,,,94.9,36
BOISE 1OAHO,1,57,34,25,237,88,40,46,51,59,82,88,112,120,159,,,91.3,36
HELENA MONTANA,1,57,25,,42,21,8,,16,18,22,24,27,29,38,,,95.3,36
SALT LAKE CITY UTAH,2,55,22,69,315,159,B4,104,114,120,145,159,183,227,2380,,,92.4,36
,2,56,29,29,467,125,46,55,68,76,86,34,104,171,280,,,91.8,36
,2,57,24,39,2632,81,42,48,51,,65,71,78,90,159,,,90.9,36
,2,35 57,75,29,467,121,47,56,69,77,90,106,138,173,255,,,91.2,36
CHEYENNE wyo,,57,27,,96,42,17,25,27,31,36,40,48,56,84,,,90.8,36
ANCHORAGE ALASKA,,,7,35,168,117,38,38,104,125,129,129,134,138,138,,,94.9,36
,1,,23,40,153,91,44,48,S1,75,86,104,126,138,151,,,93.8,36
,,55 57,30,35,168,97,44,48,71,83,97,123,130,138,151,,,92.7,36
,2,55,5,213,532,321,227,,243,245,280,280,371,371,565,,,92.3,36
,2,57,7,57,312,108,55,55,59,68,78,78,90,120,120,,,91.5,36
,2,55 57,12,57,532,197,55,59,78,90,120,227,243,322,371,,,93.2,36
,,55,12,35,532,202,38,104,129,134,138,183,227,280,371,,,92.6,36
,,57,30,40,312,95,45,,59,73,81,90,120,138,151,,,93.9,36
,,55 57,42,35,532,126,45,,73,84,104,125,135,155,243,,,92.4,36
PHOENIX ARIZ,1,57,26,37,587,164,51,68,78,a4,104,159,183,291,312,,,93.7,36
LOS ANGELES CALIF,3,57,24,36,561,261,44,115,138,171,219,235,399,448,,,,94.1,36
SAN FRANCISCO CALIF,1,55,18,8,89,32,17,23,24,26,29,35,38,40,44,,,92.7,36
,1,56,25,9,108,34,9,,16,17,25,33,44,,78,,,95.8,36
,1,55,43,8,108,33,9,16,,24,26,34,39,44,59,,,91.8,36
,2,57,31,15,335,77,25,,36,49,61,68,84,112,159,,,94.6,36
,,55 57,74,8,335,51,15,18,25,31,36,44,55,71,109,,,91.8,36
PASADENA CALIF,1,55,14,83,316,209,90,1s9,171,197,211,227,262,280,308,,,93.9,36
,1,56,46,9,771,226,B86,112,142,159,192,227,249,2680,371,,,89.8,36
,1,57,24,65,368,171,78,104,110,120,138,1S9,243,258,,,,92.4,36
,1,57,84,9,771,207,84,110,131,156,163,221,249,271,316,,,93.5,36
BERKELEY CALIF,1,55,15,27,173,83,48,51,62,65,73,78,90,104,159,,,92.1,36
SAN JOSE CALIF,1,55,24,17,298,106,22,38,73,84,90,104,116,138,243,,,94.3,36
,1,56,43,31,203,89,34,48,56,63,73,90,104,120,183,,,93.6,36
,1,S7,25,17,210,68,27,31,38,,62,65,73,90,136,,,90.8,36
,,55 57,92,i7,298,87,30,37,54,63,72,85,102,125,183,,,92.8,36
SAN LEANDRO CALIF,1,55,62,50,631,165,,90,104,1132,120,141,159,211,347,,,93.9,36
,1,56,41,28,536,126,59,80,88,98,116,129,142,159,183,,,92.5,36
,1,55 56,103,23,631,150,71,,97,108,119,135,152,175,255,,,89.5,36
SAN DIEGO CALIF,,57,26,23,464,106,31,33,,56,68,84,120,159,222,,,94.6,36
BURBANK CALIF,1,57,26,42,607,203,51,59,94,101,138,252,271,308,347,,,93.0,36
SAN BERNARDINO CALIF,1,57,23,32,790,195,,B4,104,120,169,178,192,211,459,,,93.0,36
HONOLULU HAWATI,1,56,23,15,107,54,21,35,38,49,54,57,62,68,97,,,91.3,36
,1,57,28,15,67,33,17,22,23,25,27,31,44,48,59,,,94.5,36
,1,56 57,si,15,107,453,20,23,25,29,38,48,54,61,68,,,91.9,36
,2,56,11,8,44,27,8,17,18,19,27,29,33,40,42,,,91.1,36
,,56,34,8,107,45,17,22,27,36,42,49,56,62,90,,,94.8,36
,,57,28,15,67,33,17,22,23,25,27,31,44,48,59,,,93.6,36
,,56 57,62,8,107,40,17,21,25,28,34,43,49,58,67,,,94.3,36
LAS VEGAS NEVADA,1,57,26,25,167,76,38,44,53,S7,68,78,90,112,129,,,93.7,36
PORTLAND OREGON,1,55,53,34,253,94,45,54,65,75,82,86,97,138,165,,,91.6,36
,1,56,30,25,400,122,41,51,64,73,90,101,115,138,347,,,94.1,36
,1,57,26,8,438,89,29,34,38,44,70,76,90,112,197,,,92.7,36
,1,57,109,8,438,100,39,47,59,71,79,87,102,134,183,,,93.8,36
,2,55,9,46,95,66,48,51,59,62,65,65,68,78,90,,,91.1,36
,2,56,13,42,341,105,41,,55,,84,90,97,104,243,,,94.9,36
,2,55 56,22,42,342,89,44,49,56,62,68,78,,99,120,,,93.2,36
,4,55,6,33,155,92,33,33,44,44,,145,145,,152,,,95.2,36
,,55,68,33,253,90,45,,59,69,79,85,95,138,156,,,92.1,36
,,56,43,25,400,117,41,51,59,72,86,97,108,129,338,,,93.6,36
,,57,26,8,438,89,29,34,38,44,70,76,90,112,197,,,94.1,36
,,55 57,137,8,438,98,40,47,57,69,77,86,100,134,178,,,92.5,36
SEATTLE WASH,1,57,25,16,232,99,33,44,64,68,90,104,132,149,183,,,95.1,36
